depth_m,gamma_ray,resistivity,porosity,density,rop,wob,rpm,lithology,lithology_name
3077.3261786218945,158.56822332713696,29.8405027302323,0.25360045763143035,2.496988707243815,24.5258366951888,16.4551182571115,146.03204042713125,0,Shale
1757.1875533191646,72.33560758163398,41.92477402507571,0.20361445918080337,2.691215971948259,36.904864484472014,21.830824335841157,178.64300017698437,1,Sandstone
2564.095990852055,61.516354827801194,17.44531990307583,0.35,2.491513981428445,29.591193327717697,33.81009417921846,149.23413059000546,2,Limestone
2307.49957049541,151.78187257383757,33.88214991591073,0.16407201154106354,2.186869152576566,5.551063423135737,19.86735724844478,124.47727447656895,0,Shale
2498.310767796391,51.10099964396201,35.37462086725202,0.2504572414744449,2.1942065830805992,17.706733481448836,30.33411685489973,112.74542135453528,0,Shale
2746.038401599029,124.46116535997112,41.49477060828529,0.2194666205163839,2.434306587146239,28.944531675962956,20.19421354273902,148.27145743337655,0,Shale
2160.7310378860443,167.91922157631058,27.21321097160443,0.08803563262893768,2.4983093998253376,24.566613666103667,11.344386078101312,172.26773998198044,1,Sandstone
2627.613637261001,61.25690131008302,39.08090298262139,0.2379127515345219,2.3309475062447524,19.05885456262787,18.505784405621604,92.4179773299779,0,Shale
3431.3990578784333,62.98366226986204,17.710550935281077,0.11545003085016083,2.3441825839496118,23.995676553699848,1.890933554475355,71.46079220457997,2,Limestone
3397.969906388452,67.69192453719731,36.01580045402179,0.2892189281660351,2.520274674708968,27.430715099016336,16.266322803470622,110.56229467370272,1,Sandstone
2909.307000232331,68.62997531228866,32.07627398015908,0.09977443664312816,2.2639844043826054,29.35833966353152,12.622091238788379,107.31665879447347,1,Sandstone
3754.17829438059,103.51438365316187,45.8619726507913,0.17450127453924466,2.4586308388920175,23.822155563527183,14.439358908107417,147.4700593718921,2,Limestone
3461.4550517970415,59.08211271175122,23.242819975844682,0.14963917575477254,2.1815472477029827,27.561997772405014,13.275575645729033,81.49144699915328,2,Limestone
2719.5307788166174,98.84510758281056,24.83973468278272,0.2651225201217629,2.2307730083060626,27.081122459079403,32.270277952836295,142.01909014243728,0,Shale
2759.1103650070745,132.3042305538463,41.22141733919524,0.20690494579957494,2.403318315358396,18.621602801229386,16.019706059911748,130.44500161962281,0,Shale
2889.787131136769,109.17315359748302,27.943480881466137,0.05374814133478073,2.3532723066230314,22.726203271016455,1.7186105730025663,86.69021955494269,2,Limestone
2818.881128113151,106.38102316236825,36.365420380756674,0.27130635473889725,2.6675121700629902,26.39929502572956,4.078349577724309,93.0316971473257,0,Shale
1563.5608843834088,91.55303986071759,32.83476604018982,0.11841766937400831,2.5331762176161416,16.977362039518532,8.328612908809255,120.99900969497808,0,Shale
2900.0535700056603,82.86719292663805,21.829045413597676,0.2444038012795426,2.2252551878609377,22.30815255281608,27.82898940409223,124.61567961334345,2,Limestone
1121.7438751523455,61.295120634130285,25.732135290765747,0.03,2.6191913300393654,22.46869415490079,3.3153439593724165,100.93930513515888,2,Limestone
2842.433089042602,68.32654926229552,1.9926464521217824,0.21686552300236284,2.4066441897049944,17.659376661021472,23.53918513184543,142.0441384242266,2,Limestone
3025.578360840642,104.55965984942966,21.959870020457537,0.19836527645674587,2.1827841421309127,24.21987528328448,19.899283460628997,105.06704530026083,2,Limestone
3417.1530947194274,151.199018474206,28.571733614048494,0.21737723816689042,2.0659826075484835,17.651954729906173,30.37604915825503,146.05058943218674,0,Shale
2704.709457894679,97.82293068765196,40.708575979124824,0.17506974278000306,2.410174370814325,29.14741117108445,13.357149765614258,118.31019874114826,2,Limestone
3197.0592282928164,70.98371786408148,17.642939759778763,0.19074231528037278,2.503410925507849,6.396784435425857,20.848401084498306,161.80342302336268,2,Limestone
2244.3574542046335,146.101454306269,16.616693731795365,0.03,2.4613244222709625,29.382906138150112,6.669003378484941,109.9030425990685,2,Limestone
1666.092797762822,110.70894651518873,20.311758859650055,0.060566672891868,2.2012213631987967,15.979397135450625,23.538923494835792,158.61729836373112,0,Shale
2571.480362922621,77.22416406934488,41.64475847050006,0.2864313355302743,2.496709936305226,25.751370825238613,19.904960766211083,116.89981942530092,1,Sandstone
3142.015817576251,121.55886887467703,33.957115324169536,0.25370586683698026,2.2097615411826066,18.46784485184805,19.020465910309458,93.68491655894621,2,Limestone
2492.3941440369103,52.09791072666991,51.14543462301302,0.16373011530998435,2.259559162710731,17.501344749809135,24.6729838237325,129.15521529953952,2,Limestone
2692.180788648063,95.50518590261188,18.12398882622653,0.16077246804434403,2.4086278761558773,34.10858039701292,12.440595484992182,117.86028513150852,2,Limestone
3390.802907757743,84.04964277792395,19.825089371119216,0.1311384087219915,2.137258948901946,18.051347143703403,11.422256392775344,78.74149305826282,2,Limestone
2330.9793807596743,104.73761596410434,33.11039065368078,0.15966267658364497,2.3512824329245614,11.455459777583469,16.814457616684436,126.56271199526984,0,Shale
2059.689285093401,137.08096393652372,30.192589673511254,0.11752139831417735,2.2843739301195796,21.416862737059382,16.16222655624468,133.4703913890559,0,Shale
1818.7090542579076,148.40863118961556,35.510601242159325,0.11836740724044617,2.3252749564123536,13.380089246924525,19.158262808816342,155.31407335657454,1,Sandstone
3424.6633912407274,72.77504923854553,30.15353451755977,0.13003724492678198,2.3718407855201473,26.1709874989064,16.92751941345067,144.26705788944082,2,Limestone
3329.9602365849346,71.34643816499157,35.57738828932371,0.18452917795868676,2.663871197393529,27.510178689603226,25.69117033505342,217.60591210295527,2,Limestone
2585.3735377690195,71.35781602757652,14.178248885567928,0.21608695920278403,2.368201352445655,15.312956391435584,21.420755389755612,123.24843608467681,2,Limestone
2161.745398064495,69.81269429261616,74.79084251025756,0.12721901605938107,2.3411549307383304,17.98940181610738,15.805795938735766,117.60271357387906,1,Sandstone
3033.1844830686705,54.756850373099525,19.96527911356938,0.030509658063934325,2.272200460543029,20.694823696998707,15.304422820938491,142.44395210614476,2,Limestone
2623.7421332015515,45.019477076538884,43.98624610559414,0.09958105655029141,2.333694381996504,23.62029768067118,15.88648761861584,123.80068599288589,1,Sandstone
1925.2410386109764,130.81785758713815,18.872359216789455,0.08686028259392412,2.700393216894587,20.88557941948901,0.32726430208962043,140.26981838800208,2,Limestone
3879.281763424685,83.36603642098802,18.658055768847305,0.09824520043295151,2.3097219417255337,15.764036206731557,9.298447782632667,117.93181758655678,2,Limestone
2655.7616087040883,110.38262414896973,25.915004818437936,0.12216520243351198,2.4401845029485587,24.151326759338925,5.281721617889188,108.5303193824526,2,Limestone
2848.9928258888444,63.606874360878926,45.45226445884819,0.22611932632965168,2.2781351149039293,31.438816132257415,27.36794818878147,131.49560068403522,0,Shale
2818.4862578713105,133.46992493697,28.10248442740317,0.15189586088555168,2.001717468140663,18.903638940817917,37.31969550087027,175.9595687636109,0,Shale
3114.2018582892215,83.8631720588685,36.13122499229184,0.1536283061559406,2.420170270102584,25.80229540435117,16.976411257442958,144.89296119394476,2,Limestone
2926.58251655916,78.1942053908255,31.68692744809392,0.16536958873952412,2.0354774739987738,21.83860088506369,28.25914117942518,118.3127074197613,1,Sandstone
2781.000185188159,106.63106838819449,39.112622830378236,0.11456295067730862,2.33326134648156,31.233083742816063,8.065590241617464,104.81772112847332,2,Limestone
2847.872590648889,103.41109319782305,28.206719721269685,0.07980142293776656,2.3470894050271993,26.379058210689898,3.002391684578786,95.84242031238371,2,Limestone
1332.2929690105618,84.6414616987579,30.966907028868196,0.04018722899613675,2.448902248296066,22.746625587441667,9.272008130627354,132.14027425754762,0,Shale
3150.645915600401,94.00664849498156,47.4286647005176,0.11853368197069716,2.3761672928364455,29.543409764045666,11.670762226390185,128.40339263410436,2,Limestone
3275.672400955822,100.49887483935704,25.439583257140285,0.13286630314039813,2.3305199934161953,14.51035146382164,12.71965690502391,123.61447795160001,2,Limestone
1122.5225679588602,52.0072391229279,27.740167966477514,0.07953100571370886,2.6909867717197917,22.590625743547502,1.9498951242771803,115.23441099372197,0,Shale
3165.921637612958,117.64264872276982,29.946694266738753,0.14581757066199552,2.239591777249652,15.4931762585273,7.118736647174115,80.82364332002952,1,Sandstone
3383.081258889697,75.34965547733631,32.47288125627739,0.2519187314311296,2.516878538888896,25.078287204461503,10.527718186645593,98.80490382291019,1,Sandstone
2732.0658286841467,75.89708043429219,23.084385973062265,0.28232779285477944,2.3764377755621453,17.031159174322617,23.995552323365935,116.82300300704448,1,Sandstone
2939.3873363547477,68.35731650882322,35.65200217084599,0.2516842399102351,2.4363361346686294,25.928130958048868,15.665945074286963,100.02953563588815,0,Shale
1134.4186969648215,87.77234194500821,20.329141272004595,0.07705565026707895,2.469767093126232,10.623988630492665,10.22778361921133,126.0315346153014,0,Shale
1763.3478547096556,96.70563142482018,39.43516818152708,0.07403038399090862,2.2975236749332035,21.954612041952107,18.96945344473488,146.90887534124857,0,Shale
2739.409640457989,115.14470268115156,21.658059061262172,0.10795752309314964,2.451972398090968,6.831972465877058,0.7833779828549936,97.47302541314505,2,Limestone
3767.852936300047,70.14819299228753,24.08625776608062,0.19296883696083444,2.6072953374657186,7.350828574489178,24.384843467665796,203.3214242091525,2,Limestone
2712.578987239722,82.34173300424263,30.420390369972306,0.12563546497475095,2.616294668118117,27.775681448269793,9.173642910659812,148.94533670262922,0,Shale
2516.5883939200594,96.35019577447797,23.968799117738797,0.14769015911633374,2.260828557376768,24.842389964611943,19.523529776460208,126.25986894903747,1,Sandstone
2590.589552139193,148.2914293654813,32.516538689865534,0.09581919855123533,2.3332480582097443,22.08191747245034,3.1568307159519406,100.19127744056654,2,Limestone
3251.473849391814,73.18924928701126,36.96757862714301,0.21245571492899096,2.6776421235143584,24.080695327565177,5.641937509100519,117.08657998143464,1,Sandstone
2716.2776322980776,98.63770984080075,31.331664893627057,0.15104779094305235,2.6119395095325704,12.849366153913836,4.80553776384102,124.49939089924543,1,Sandstone
3127.8767205026675,68.51546165025981,34.868948111619645,0.05898321411332108,2.455594260570924,30.53557118673986,4.178046815569331,81.5957836625572,2,Limestone
1569.1068865959028,80.20511559001807,28.526237748021817,0.03,2.2823819103242955,16.88599792928134,16.739215991379176,144.4152832256924,0,Shale
2918.415149939536,133.26333775867087,45.20277988882833,0.15466319161503886,2.0,10.745145442914211,39.384190253798224,182.9104482050998,0,Shale
3012.256234533516,80.70529857274146,31.80321249177299,0.06746761903992138,2.6858255446624506,12.859347651186281,2.6607265521252543,155.11531459557696,1,Sandstone
2763.262361544221,96.89161883810854,32.9952041941616,0.04708745684028012,2.499924156507048,19.052421834032067,5.374353297709991,93.26385551383339,2,Limestone
2905.4883363916256,84.17550656886013,31.424048666281323,0.33928475008835707,2.3423377021998224,18.76163921108938,22.12885334439025,86.90446745312343,1,Sandstone
2584.6480217914227,66.35719904177228,40.09294955779809,0.19185135052902333,2.4130670622831216,23.629493200921555,23.825207246289445,149.42266086642658,1,Sandstone
2097.066737752041,92.43274062131368,49.46698462365562,0.14242073754689114,2.510126563144215,19.958381932274982,7.354710980050826,110.83590326404418,0,Shale
2832.1331227216992,61.22751727074278,24.163744145453503,0.20839715086608937,2.576146365699046,22.960809381897235,26.1307407948622,185.5722435209636,2,Limestone
2594.1151909485557,165.39308411588684,46.70093900583089,0.23963300729132447,2.405225033845005,17.971717338130286,23.357912184430987,162.3158623551809,1,Sandstone
3228.4449397556473,75.5373337876608,31.908799359187082,0.18894323332551316,2.247434197437203,13.14477341739153,15.876800172370515,94.41721193690643,1,Sandstone
1602.5891170469768,94.12227404323149,42.43941924966124,0.077219243570538,2.437265649352674,20.15577808181661,10.998089888607412,131.5846213834586,0,Shale
4509.873111400881,91.14527890924737,44.76114874565764,0.35,2.317489193429563,17.483684548581593,37.34510422656817,154.6345696534334,1,Sandstone
3197.6886636684917,138.810555919326,20.41085909994012,0.26224931592506956,2.087018831376307,19.870895611889107,39.110119377747175,167.74093168995984,0,Shale
1019.5901299203076,80.10407294258214,32.73521567475017,0.03,2.2465197329566817,22.44911087329371,24.320253263506785,178.49374281056933,0,Shale
1626.1902049078299,64.09070360766518,30.219815526436026,0.11466932211233422,2.725693847489772,23.622781052383342,1.7120032019210978,102.67044076349364,0,Shale
2900.923641673103,75.0616742130901,13.484602865698093,0.125996028559455,2.589888994134167,18.790852566962815,5.939165646956589,73.89345806016982,1,Sandstone
2887.2097519338913,133.45711723332636,33.63098432661039,0.2319062566428656,2.6036361869664795,21.66645686080437,9.584097592662,130.56121057471802,0,Shale
3000.543702246294,110.70980699953975,41.55732712120892,0.23888694791590612,2.246475289376346,26.2985812219444,26.67756173200185,135.6770685307404,0,Shale
2433.654917196717,117.11189663649216,40.15342786270996,0.17133905769178917,2.377428368997831,20.08529146181258,13.127402807939266,115.60562385279775,0,Shale
2513.4142230565,93.5995074668097,29.72597709133496,0.12140359936912101,2.3864746013244402,25.25718232214932,12.589484950739429,125.41238784344611,0,Shale
1583.0196931016437,89.33509681378169,30.176418087350196,0.045164207302176435,2.260520676054248,17.78363760743624,22.547113584555117,162.09560383638205,0,Shale
2386.7970445277633,28.63665945445208,37.88894630784487,0.07506526967555277,2.2339091414273446,33.55067874362152,20.466595061244796,126.8784765397126,2,Limestone
3077.4744604932134,94.6693703325378,30.16707384737975,0.12499085733356469,2.1122709388553873,6.87736917628561,15.987962083607597,97.09199531736904,2,Limestone
3422.6546162257778,57.331868975523854,21.29233623559261,0.299764687930562,2.716139147167942,28.099859243895295,11.331696892717169,116.73564836502864,1,Sandstone
3277.5309375786983,55.872523371644775,37.97565622685954,0.27103490466696095,2.7130194420234632,26.394088477903146,12.928563707366683,131.32502764231944,1,Sandstone
3538.6104082273305,146.12366170206667,38.86842659488585,0.3273893974709513,2.3983190742703604,17.620019970519543,22.607480031312356,132.21223619397426,0,Shale
2871.6873200352366,17.23724747551853,36.727269777566896,0.0926588186961876,2.1925086378041803,26.624698887887533,22.790438383258923,126.16071673255702,1,Sandstone
2924.3575060243456,47.85872931635115,1.912754076423365,0.1850775175273016,2.390102401187667,22.806324651276885,30.79121371068445,177.93562931306573,2,Limestone
2637.063701943263,50.054538497401424,12.521154053381444,0.1186052979940668,2.291406915985979,9.956176601948183,18.363344210728403,122.70949090339607,1,Sandstone
2901.2221413805614,126.24797349550538,6.57753129592702,0.21196511464185303,2.358252527214823,25.458136105682854,15.85214670615099,119.39456773084406,0,Shale
3662.626869969792,82.40204944120396,30.952640643767154,0.20153747844025316,2.3430095091741343,25.27914649632108,14.2081750187703,107.5261156863427,2,Limestone
2882.2097544395824,120.9596032048201,15.22227892246683,0.22206500809163607,2.6157303315918843,22.663294717312784,12.821698236691416,146.9832993879516,0,Shale
2763.4243695793066,49.413657810137174,20.808413415259977,0.12092164887113366,2.3753887729130767,22.750797944618064,12.655179597894364,112.21087685440696,1,Sandstone
2338.5625054299817,142.83934827930335,32.14864709463865,0.10489934779815041,2.50439644199804,22.78325375457015,1.219733985974484,114.40736556722464,2,Limestone
3108.52694866639,82.59602950234361,40.346996960872815,0.03,2.3160898586660617,28.971406779739034,10.006858667903206,140.89435934160264,2,Limestone
2645.785741383947,98.54270224612927,24.319383856303993,0.17006931829558322,2.3794007299527085,17.481274297404028,13.955317859639,116.69747962826024,2,Limestone
2968.1467170926144,50.976149281471116,46.09541657038369,0.28178069079305623,2.6481621063153566,22.051225691075015,20.814242644420702,146.68859409598363,1,Sandstone
2195.162219205168,87.55069034638653,36.3936284348663,0.08205602967412351,2.187335490579832,32.30548123026591,31.77061758723918,185.56609951034403,0,Shale
2953.213368750878,70.34883339926654,23.574678311937628,0.14780320955798942,2.490514696183117,25.10490941728265,2.4142174919260473,85.82003312461575,1,Sandstone
2458.5525358444825,81.6406683558631,21.876186453099614,0.22367665755749055,2.3841131168261938,18.329027099560584,20.798256426280513,122.46793576659918,0,Shale
2919.094437416303,66.71401584615596,44.73737578076169,0.0795707250347145,2.4524581442230953,20.422905603037762,2.6350905133166886,102.14636983934182,2,Limestone
3043.5440526207362,99.04433331600198,44.55409482172029,0.17053729590443656,2.359008096981108,9.716998689019173,8.54187625234335,92.8748740459198,2,Limestone
2772.7494821411938,96.82700677459354,37.58065706173968,0.11963710296948836,2.4662570892426956,20.817352072375627,3.7892593153091187,104.21269880936603,2,Limestone
1904.6541459723326,60.67794969589832,34.91557919402587,0.1431085339558448,2.6541804534055857,15.481534279866292,8.789723269182863,130.60179144324906,2,Limestone
3180.1015440473984,105.76231475038335,17.790494290011296,0.20311379153733156,2.228363895678871,11.03682437517244,15.025524419198614,91.51515907237129,2,Limestone
3264.8508316450207,49.12383431126614,29.29885855921969,0.1837218135084175,2.2943080937056974,21.031317200980798,18.620516082050596,109.16881721456917,1,Sandstone
2416.7492487061954,153.83142830064207,11.89200421680319,0.12337604457799661,2.4505955160729167,22.795048581053088,2.2155405372251895,107.34339457134473,2,Limestone
2700.671682269503,103.17435860830929,37.86096320104375,0.2050858861381189,2.5058188888141832,24.383598013728985,17.78275606041838,147.55445210141966,2,Limestone
1861.047801953895,179.09338650050228,43.4648059555603,0.13877285046474164,2.4761065670294835,19.051537499862626,9.527817826243027,141.9756001093207,2,Limestone
2523.8115259881442,55.01635195492587,38.584588426390305,0.14728010315952406,2.0,25.90186718497806,39.75832998852131,151.73976232729248,1,Sandstone
3217.241292158229,100.39141955349228,31.455224922103618,0.13561089198639126,2.3933635346476603,24.645286068366854,12.742237014314723,133.50251094588629,2,Limestone
2630.2692291809913,108.04713693025471,31.862524599012662,0.1614450335218577,2.2477609324743177,25.572971804331843,26.982907981321933,158.9400762566439,0,Shale
2661.9551272346316,63.98621449696765,24.078336700166208,0.07567576043410998,2.4920407949749914,27.721569703975103,0.8516911640786304,98.36413172329713,1,Sandstone
2179.0120549696485,92.31257245292548,24.310951469105753,0.15115168958282518,2.4874718991151417,26.863569838891554,9.013195444344529,112.2954521187516,1,Sandstone
2409.288525431379,33.106496656166236,19.978908953662252,0.18288505147044337,2.710273129602374,25.558632396146436,26.13626161756612,204.406265775566,2,Limestone
3283.5094750016647,95.52721497520844,37.69457310802903,0.17600826545850493,2.5993249127483042,31.306882488388112,18.70779959265267,183.91948103352283,2,Limestone
2700.03700503707,53.95169832045836,23.624201421224644,0.15113992384989008,2.633677902749179,25.16242719206869,17.325729821408814,171.30299565422587,1,Sandstone
2721.7249032781438,108.38825163490819,41.32842211712895,0.16886744394015052,2.235799518817068,28.567439747323405,19.521864450564877,120.84214352527653,2,Limestone
2510.8625209627485,90.60192913350019,31.707371106206967,0.08814747103654484,2.4539330834219335,18.949098555888778,18.097269733671276,173.9126802914109,2,Limestone
3471.292773653593,41.118420827470345,41.602481318296185,0.3223980114741528,2.6204192866054097,28.768015757209046,21.42961675319687,133.2316423903883,1,Sandstone
2184.540129515514,152.13459367185249,15.201350944911862,0.11155185162275519,2.0,18.459659958831654,32.22339831754641,162.4033773322326,0,Shale
2782.1699783433014,57.94416504102199,48.47660002942449,0.221367305725627,2.383709637725733,13.98503892909687,16.572239988235506,99.75847573177535,0,Shale
3247.244832655517,79.78856783297046,40.02579814271594,0.23952125003413824,2.2668237997004765,21.728886829449028,19.84100496877931,100.26233725099524,2,Limestone
3204.4584249058535,130.79056526755937,19.81962328077185,0.2563875076624157,2.364992964183802,29.04340558944525,19.07257791306973,125.29970479273072,0,Shale
1613.227159082187,86.74068568109634,21.2222269356419,0.07339461087567929,2.3747270878813045,19.673434463102655,15.513764524814603,140.0514311124431,0,Shale
2218.456629995266,74.44297555549873,20.32745262018934,0.17387520411568075,2.2687780069297587,20.738033362807055,23.228091799998083,124.63183836377013,0,Shale
2506.8720348038264,131.98498846826013,27.87765698384453,0.13664497069956733,2.493112266542374,20.01301440486507,3.5909338635691253,110.67692714511034,2,Limestone
2711.520806219217,62.98135581140534,39.34717745828492,0.24284841490045977,2.6579541710382046,22.850270741905053,16.24788127828529,141.77233306470157,1,Sandstone
3124.046445956457,91.52233703437777,31.3642691806728,0.11276202298333983,2.5653477950788175,23.86092295660904,4.034035078342606,128.54508183114692,1,Sandstone
2755.2117253174,100.52837104008456,38.3814689689716,0.1558932366438085,2.25356600962158,29.7292628263965,26.480818931160627,158.67621842215306,0,Shale
2460.0998654277214,76.09361402091078,26.30283315240707,0.2076705979070902,2.274572180925892,13.853060757607347,19.858486652935774,101.81865233326704,0,Shale
3225.6529567387806,80.94489933305952,34.01498150546209,0.16044312987630693,2.518904260285203,29.032757857536296,16.388407121267235,158.29225471834508,2,Limestone
1543.637341350674,76.68491383591122,32.46552095497318,0.10457205142086423,2.6431500325910657,23.034519112548395,1.4383260662718023,108.85808998917024,0,Shale
2985.847878377719,105.34958380771761,33.72767224276402,0.10663055735325798,2.3945578230266604,18.39731820646795,0.866729465573572,87.61957831537677,2,Limestone
2461.8617268062553,43.94138707679587,25.910844650800136,0.09860206529892233,2.182960850280389,19.200954835899296,25.762076487066366,139.8862666624026,1,Sandstone
2298.8013686145805,130.49832483665432,28.4424469141679,0.12176708320917039,2.536284485955024,28.618499669760205,0.49411563639527856,106.34844512644686,0,Shale
2102.9891571492126,101.62893000568204,26.03303820034793,0.07813367448124775,2.243906994120925,25.927851956947023,22.12955978022332,156.1940237863424,0,Shale
2347.5690222057056,39.55728104317556,16.628477891588084,0.15006801897822264,2.2694870211232234,31.322511314377813,23.472284516961665,124.18960474840353,2,Limestone
3208.193532974926,63.399938749715716,25.958460942926774,0.16483086086667323,2.4271852332913086,22.25349762656101,6.228225935113772,86.79100974677627,1,Sandstone
2740.725627155927,125.07904064979047,20.752881195988284,0.17376840121435705,2.2641574212612388,29.289304181098206,25.33333465788445,157.06465055309516,0,Shale
3454.395827357111,65.10408103735345,20.179075931997843,0.2528454701383514,2.1484992508394134,12.097872975072825,24.818925350118697,94.65985988936134,2,Limestone
3625.5167637523004,44.68056796253302,34.06542138266695,0.23497616679128466,2.7205349768791183,18.349377751653147,12.2977347974022,143.0419921553694,1,Sandstone
2845.4323006631416,38.3372862530016,44.37546750932647,0.15654696534561993,2.5575621817770284,26.124239453425027,7.145639430620794,104.89972668048284,1,Sandstone
3439.3860443075455,109.43000613246227,27.956927913998342,0.25139688366563795,2.122439463328495,24.57236795976441,19.15053927491007,78.7706720869012,2,Limestone
1977.075328859833,116.27798802101904,37.87273694816222,0.1344279682779406,2.0296712442733167,21.1770105347553,30.641040324022253,139.9586466435574,0,Shale
3366.8815703684827,75.75420322208865,25.195797805965057,0.3259121441890096,2.2346195632545287,12.714813506353321,41.99523944258951,166.86399272082957,2,Limestone
2681.630577501675,49.732128497730045,18.791507321883785,0.11656797215130969,2.237336260821627,26.919994815503554,21.49040344032892,128.45491609510458,2,Limestone
2730.2210555601478,91.33648827583015,48.15677455080316,0.17105570803438488,2.4728500864721714,30.867560416957215,11.913013083744637,122.66105630698493,1,Sandstone
2259.924255409803,43.53246338018638,30.442061748804527,0.04781979282200341,2.2826650079193977,23.843223675387232,17.79225346939855,136.36428999448245,2,Limestone
2908.220161971495,107.79620864249307,46.10076123189649,0.10936459013844822,2.3535091629175775,16.32718996003205,3.34561731099865,90.4688221695256,2,Limestone
2713.801204295914,120.1542483485714,38.61097989006673,0.23136646321239285,2.4424677499524936,28.111747060202866,21.32994120517997,149.011736779645,0,Shale
2702.7869354971335,83.74743423797484,29.102744236722213,0.3286982388874529,2.3977051275814274,28.00795680879755,22.68230713303489,100.6385222731424,0,Shale
3150.4678942871283,127.57331213505049,24.198723573010604,0.13348462867096422,2.259673590615482,10.515965031919077,0.5549447495080777,61.54564662538669,1,Sandstone
3590.4412818125156,77.52342254717752,37.57754780208183,0.2857718806861618,2.432250885166461,16.149871690368915,23.87703316888937,136.60452093216284,0,Shale
3221.3764545218646,139.8905043973029,40.75120748981757,0.24991392327502115,2.5873706166499564,24.34290576324601,8.242987332121665,121.39878670946877,0,Shale
2874.082224510264,102.39227582054063,40.78651945959726,0.03,2.290992330231845,38.93200149903039,0.4148288812692602,89.7304920640568,2,Limestone
2534.32673986602,60.09042292879966,18.23080107868416,0.08086074452444701,2.1294885884109886,12.496626453472903,12.66781356573561,81.955734305871,2,Limestone
3142.843459266703,16.292264307411713,31.537638295447064,0.23575829681920069,2.8618105259699007,23.032952017638646,18.658327490703904,182.57001935820216,1,Sandstone
